VARIABLES = "X","Y","u"
ZONE I=101,J=101,F=POINT
0.06	0.67	0.0255587
0.06	0.68	0.0245091
0.06	0.69	0.0234874
0.06	0.7	0.0224922
0.06	0.71	0.0215224
0.06	0.72	0.0205768
0.06	0.73	0.0196541
0.06	0.74	0.0187532
0.06	0.75	0.0178731
0.06	0.76	0.0170128
0.06	0.77	0.0161712
0.06	0.78	0.0153473
0.06	0.79	0.0145402
0.06	0.8	0.0137489
0.06	0.81	0.0129726
0.06	0.82	0.0122104
0.06	0.83	0.0114615
0.06	0.84	0.0107249
0.06	0.85	0.00999989
0.06	0.86	0.00928567
0.06	0.87	0.00858145
0.06	0.88	0.00788645
0.06	0.89	0.00719992
0.06	0.9	0.00652111
0.06	0.91	0.00584929
0.06	0.92	0.00518373
0.06	0.93	0.00452372
0.06	0.94	0.00386854
0.06	0.95	0.00321749
0.06	0.96	0.00256988
0.06	0.97	0.00192502
0.06	0.98	0.0012822
0.06	0.99	0.000640761
0.06	1	0
0.07	0	1
0.07	0.01	0.908303
0.07	0.02	0.82037
0.07	0.03	0.738999
0.07	0.04	0.665684
0.07	0.05	0.600807
0.07	0.06	0.544008
0.07	0.07	0.494541
0.07	0.08	0.451513
0.07	0.09	0.414028
0.07	0.1	0.381268
0.07	0.11	0.352513
0.07	0.12	0.32715
0.07	0.13	0.304663
0.07	0.14	0.284622
0.07	0.15	0.26667
0.07	0.16	0.250509
0.07	0.17	0.235893
0.07	0.18	0.222615
0.07	0.19	0.210501
0.07	0.2	0.199406
0.07	0.21	0.189206
0.07	0.22	0.179797
0.07	0.23	0.17109
0.07	0.24	0.163008
0.07	0.25	0.155484
0.07	0.26	0.148462
0.07	0.27	0.141892
0.07	0.28	0.135731
0.07	0.29	0.12994
0.07	0.3	0.124488
0.07	0.31	0.119343
0.07	0.32	0.114481
0.07	0.33	0.109878
0.07	0.34	0.105513
0.07	0.35	0.101368
0.07	0.36	0.0974268
0.07	0.37	0.0936742
0.07	0.38	0.0900969
0.07	0.39	0.0866827
0.07	0.4	0.0834206
0.07	0.41	0.0803007
0.07	0.42	0.0773139
0.07	0.43	0.0744518
0.07	0.44	0.0717069
0.07	0.45	0.0690721
0.07	0.46	0.0665411
0.07	0.47	0.0641079
0.07	0.48	0.061767
